"SA2_MAIN","SA2_NAME","variable","value"
128021535,"Menai - Lucas Heights - Woronora","Other Iran",0
128021536,"Oyster Bay - Como - Jannali","Other Iran",0
128021537,"Royal National Park","Other Iran",0
128021538,"Sutherland - Kirrawee","Other Iran",0
102011028,"Avoca Beach - Copacabana","Italian",29
102011029,"Box Head - MacMasters Beach","Italian",48
102011030,"Calga - Kulnura","Italian",72
102011031,"Erina - Green Point","Italian",48
102011032,"Gosford - Springfield","Italian",58
102011033,"Kariong","Italian",26
102011034,"Kincumber - Picketts Valley","Italian",15
102011035,"Narara","Italian",13
102011036,"Niagara Park - Lisarow","Italian",21
102011037,"Point Clare - Koolewong","Italian",18
102011038,"Saratoga - Davistown","Italian",20
102011039,"Terrigal - North Avoca","Italian",76
102011040,"Umina - Booker Bay - Patonga","Italian",80
102011041,"Wamberal - Forresters Beach","Italian",35
102011042,"Woy Woy - Blackwall","Italian",38
102011043,"Wyoming","Italian",40
102021044,"Bateau Bay - Killarney Vale","Italian",79
103011061,"Oberon","Italian",10
103031070,"Lithgow","Italian",25
103031071,"Lithgow Region","Italian",26
103031075,"Wollangambe - Wollemi","Italian",0
107041147,"Helensburgh","Italian",29
115011290,"Baulkham Hills (East)","Italian",174
115011291,"Baulkham Hills (West) - Bella Vista","Italian",190
115011292,"Castle Hill","Italian",308
115011293,"Cherrybrook","Italian",203
115011294,"Glenhaven","Italian",81
115011295,"Kellyville","Italian",354
115011296,"West Pennant Hills","Italian",137
115021297,"Dural - Kenthurst - Wisemans Ferry","Italian",589
115021298,"Galston - Laughtondale","Italian",94
115031299,"Bilpin - Colo - St Albans","Italian",9
115031300,"Kurrajong Heights - Ebenezer","Italian",121
115041301,"Pitt Town - McGraths Hill","Italian",73
115041302,"Rouse Hill - Beaumont Hills","Italian",292
116011303,"Blacktown (East) - Kings Park","Italian",220
116011304,"Blacktown (North) - Marayong","Italian",177
116011305,"Blacktown (South)","Italian",329
116011306,"Doonside - Woodcroft","Italian",144
116011307,"Lalor Park - Kings Langley","Italian",228
116011308,"Seven Hills - Toongabbie","Italian",184
116021309,"Glenwood","Italian",113
116021310,"Parklea - Kellyville Ridge","Italian",133
116021311,"Quakers Hill - Acacia Gardens","Italian",141
116021312,"Riverstone - Marsden Park","Italian",184
116031313,"Bidwill - Hebersham - Emerton","Italian",68
116031314,"Glendenning Dean Park","Italian",44
116031315,"Hassall Grove - Plumpton","Italian",62
116031316,"Lethbridge Park - Tregear","Italian",46
116031317,"Mount Druitt - Whalan","Italian",118
116031318,"Prospect Reservoir","Italian",0
116031319,"Rooty Hill - Minchinbury","Italian",159
117011320,"Banksmeadow","Italian",0
117011321,"Botany","Italian",128
117011322,"Mascot - Eastlakes","Italian",372
117011323,"Pagewood - Hillsdale - Daceyville","Italian",180
117011324,"Port Botany Industrial","Italian",0
117011325,"Sydney Airport","Italian",3
117021326,"Marrickville","Italian",297
117021327,"Petersham - Stanmore","Italian",404
117021328,"Sydenham - Tempe - St Peters","Italian",86
117031329,"Darlinghurst","Italian",115
117031330,"Erskineville - Alexandria","Italian",98
117031331,"Glebe - Forest Lodge","Italian",143
117031332,"Newtown - Camperdown - Darlington","Italian",144
117031333,"Potts Point - Woolloomooloo","Italian",213
117031334,"Pyrmont - Ultimo","Italian",155
117031335,"Redfern - Chippendale","Italian",119
117031336,"Surry Hills","Italian",170
117031337,"Sydney - Haymarket - The Rocks","Italian",146
117031338,"Waterloo - Beaconsfield","Italian",174
118011339,"Bondi - Tamarama - Bronte","Italian",248
118011340,"Bondi Beach - North Bondi","Italian",244
118011341,"Bondi Junction - Waverly","Italian",253
118011342,"Centennial Park","Italian",0
118011343,"Double Bay - Bellevue Hill","Italian",227
118011344,"Dover Heights","Italian",123
118011345,"Paddington - Moore Park","Italian",147
118011346,"Rose Bay - Vaucluse - Watsons Bay","Italian",126
118011347,"Woollahra","Italian",81
118021348,"Coogee - Clovelly","Italian",223
118021349,"Kensington - Kingsford","Italian",318
118021350,"Malabar - La Perouse - Chifley","Italian",331
118021351,"Maroubra","Italian",462
118021352,"Randwick","Italian",329
119011353,"Bankstown","Italian",387
119011354,"Bass Hill - Georges Hall","Italian",560
119011355,"Chullora","Italian",0
119011356,"Condell Park","Italian",317
119011357,"Greenacre - Mount Lewis","Italian",598
119011358,"Padstow","Italian",180
119011359,"Panania - Milperra - Picnic Point","Italian",244
119011360,"Revesby","Italian",195
119011361,"Yagoona - Birrong","Italian",243
119021362,"Belmore - Belfield","Italian",749
119021363,"Canterbury (South) - Campsie","Italian",518
119021364,"Kingsgrove (North) - Earlwood","Italian",1083
119021365,"Lakemba - Wiley Park","Italian",213
119021366,"Punchbowl","Italian",259
119021367,"Roselands","Italian",347
119031368,"Hurstville","Italian",251
119031369,"Mortdale - Penshurst","Italian",249
119031370,"Narwee - Beverly Hills","Italian",212
119031371,"Oatley - Hurstville Grove","Italian",204
119031372,"Peakhurst - Lugarno","Italian",286
119031373,"Riverwood","Italian",111
119031374,"South Hurstville - Blakehurst","Italian",411
119041375,"Arncliffe - Bardwell Valley","Italian",310
119041376,"Bexley","Italian",566
119041377,"Kingsgrove (South) - Bardwell Park","Italian",363
119041378,"Kogarah","Italian",122
119041379,"Kogarah Bay - Carlton - Allawah","Italian",262
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Italian",312
119041381,"Rockdale - Banksia","Italian",367
119041382,"Sans Souci - Ramsgate","Italian",267
120011383,"Concord - Mortlake - Cabarita","Italian",2000
120011384,"Concord West - North Strathfield","Italian",686
120011385,"Drummoyne - Rodd Point","Italian",1312
120011386,"Five Dock - Abbotsford","Italian",2666
120021387,"Balmain","Italian",162
120021388,"Leichhardt - Annandale","Italian",1098
120021389,"Lilyfield - Rozelle","Italian",327
120031390,"Ashfield","Italian",689
120031391,"Burwood - Croydon","Italian",982
120031392,"Canterbury (North) - Ashbury","Italian",613
120031393,"Croydon Park - Enfield","Italian",1528
120031394,"Dulwich Hill - Lewisham","Italian",317
120031395,"Haberfield - Summer Hill","Italian",1685
120031396,"Homebush","Italian",91
120031397,"Strathfield","Italian",761
121011398,"Chatswood (East) - Artarmon","Italian",229
121011399,"Chatswood (West) - Lane Cove North","Italian",133
121011400,"Lane Cove - Greenwich","Italian",246
121011401,"St Leonards - Naremburn","Italian",81
121011402,"Willoughby - Castle Cove - Northbridge","Italian",417
121021403,"Asquith - Mount Colah","Italian",146
121021404,"Berowra - Brooklyn - Cowan","Italian",25
121021405,"Hornsby - Waitara","Italian",250
121021406,"Normanhurst - Thornleigh - Westleigh","Italian",73
121031407,"Gordon - Killara","Italian",68
121031408,"Lindfield - Roseville","Italian",149
121031409,"Pymble","Italian",81
121031410,"St Ives","Italian",133
121031411,"Turramurra","Italian",102
121031412,"Wahroonga - Warrawee","Italian",99
121041413,"Cremorne - Cammeray","Italian",142
121041414,"Crows Nest - Waverton","Italian",79
121041415,"Mosman","Italian",286
121041416,"Neutral Bay - Kirribilli","Italian",120
121041417,"North Sydney - Lavender Bay","Italian",62
122011418,"Balgowlah - Clontarf - Seaforth","Italian",210
122011419,"Manly - Fairlight","Italian",154
122021420,"Avalon - Palm Beach","Italian",51
122021421,"Bayview - Elanora Heights","Italian",120
122021422,"Newport - Bilgola","Italian",68
122021423,"Warriewood - Mona Vale","Italian",188
122031424,"Beacon Hill - Narraweena","Italian",787
122031425,"Cromer","Italian",178
122031426,"Dee Why - North Curl Curl","Italian",378
122031427,"Forestville - Killarney Heights","Italian",99
122031428,"Frenchs Forest - Belrose","Italian",233
122031429,"Freshwater - Brookvale","Italian",443
122031430,"Manly Vale - Allambie Heights","Italian",230
122031431,"Narrabeen - Collaroy","Italian",356
122031432,"Terrey Hills - Duffys Forest","Italian",56
123011433,"Camden - Ellis Lane","Italian",78
123011434,"Elderslie - Harrington Park","Italian",216
123011435,"Mount Annan - Currans Hill","Italian",179
123021436,"Bradbury - Wedderburn","Italian",83
123021437,"Campbelltown - Woodbine","Italian",92
123021438,"Claymore - Eagle Vale - Raby","Italian",124
123021439,"Holsworthy Military Area","Italian",0
123021440,"Ingleburn - Denham Court","Italian",194
123021441,"Leumeah - Minto Heights","Italian",72
123021442,"Macquarie Fields - Glenfield","Italian",117
123021443,"Minto - St Andrews","Italian",81
123021444,"Rosemeadow - Glen Alpine","Italian",130
123031446,"Douglas Park - Appin","Italian",66
123031447,"Picton - Tahmoor - Buxton","Italian",76
123031448,"The Oaks - Oakdale","Italian",105
124011449,"Blackheath - Megalong Valley","Italian",14
124011450,"Blaxland - Warrimoo - Lapstone","Italian",49
124011451,"Blue Mountains - North","Italian",0
124011452,"Katoomba - Leura","Italian",57
124011453,"Lawson - Hazelbrook - Linden","Italian",36
124011454,"Springwood - Winmalee","Italian",70
124011455,"Wentworth Falls","Italian",20
124021456,"Blue Mountains - South","Italian",0
124031457,"Cambridge Park","Italian",70
124031458,"Castlereagh - Cranebrook","Italian",130
124031459,"Emu Plains - Leonay","Italian",56
124031460,"Glenmore Park - Regentville","Italian",168
124031461,"Jamisontown - South Penrith","Italian",91
124031462,"Kingswood - Werrington","Italian",110
124031463,"Mulgoa - Luddenham - Orchard Hills","Italian",197
124031464,"Penrith","Italian",59
124031465,"Warragamba - Silverdale","Italian",41
124041466,"Richmond - Clarendon","Italian",61
124041467,"Windsor - Bligh Park","Italian",64
124041468,"Yarramundi - Londonderry","Italian",26
124051469,"Erskine Park","Italian",41
124051470,"St Clair","Italian",142
124051471,"St Marys - Colyton","Italian",236
125011472,"Auburn","Italian",245
125011473,"Homebush Bay - Silverwater","Italian",128
125011474,"Lidcombe - Regents Park","Italian",211
125011475,"Rookwood Cemetery","Italian",0
125021476,"Carlingford","Italian",205
125021477,"Ermington - Rydalmere","Italian",222
125021478,"Oatlands - Dundas Valley","Italian",119
125031479,"Chester Hill - Sefton","Italian",200
125031480,"Fairfield - East","Italian",167
125031481,"Granville - Clyde","Italian",147
125031482,"Greystanes - Pemulwuy","Italian",525
125031483,"Guildford - South Granville","Italian",136
125031484,"Guildford West - Merrylands West","Italian",320
125031485,"Merrylands - Holroyd","Italian",451
125031486,"Smithfield Industrial","Italian",0
125031487,"Yennora Industrial","Italian",0
125041488,"Girraween - Westmead","Italian",195
125041489,"North Parramatta","Italian",106
125041490,"North Rocks","Italian",58
125041491,"Northmead","Italian",97
125041492,"Parramatta - Rosehill","Italian",85
125041493,"Toongabbie - Constitution Hill","Italian",198
125041494,"Winston Hills","Italian",130
126011495,"Epping - North Epping","Italian",164
126011496,"Pennant Hills - Cheltenham","Italian",96
126021497,"Eastwood - Denistone","Italian",370
126021498,"Gladesville - Huntleys Point","Italian",583
126021499,"Hunters Hill - Woolwich","Italian",213
126021500,"Macquarie Park - Marsfield","Italian",350
126021501,"North Ryde - East Ryde","Italian",266
126021502,"Ryde - Putney","Italian",1227
126021503,"West Ryde - Meadowbank","Italian",270
127011504,"Ashcroft - Busby - Miller","Italian",103
127011505,"Badgerys Creek - Greendale","Italian",1051
127011506,"Cobbitty - Leppington","Italian",430
127011507,"Green Valley - Cecil Hills","Italian",990
127011508,"Hoxton Park - Horningsea Park","Italian",709
127021509,"Bonnyrigg Heights - Bonnyrigg","Italian",429
127021510,"Bossley Park - Abbotsbury","Italian",1328
127021511,"Cabramatta - Lansvale","Italian",208
127021512,"Cabramatta West - Mount Pritchard","Italian",619
127021513,"Canley Vale - Canley Heights","Italian",232
127021514,"Edensor Park","Italian",555
127021515,"Fairfield","Italian",358
127021516,"Fairfield - West","Italian",439
127021517,"Greenfield Park - Prairiewood","Italian",329
127021518,"Horsley Park - Kemps Creek","Italian",613
127021519,"Smithfield - Wetherill Park","Italian",1027
127021520,"St Johns Park - Wakeley","Italian",385
127021521,"Wetherill Park Industrial","Italian",0
127031522,"Casula","Italian",445
127031523,"Chipping Norton - Moorebank","Italian",483
127031524,"Holsworthy - Wattle Grove","Italian",152
127031525,"Liverpool - Warwick Farm","Italian",496
127031526,"Prestons - Lurnea","Italian",557
128011527,"Caringbah - Lilli Pilli","Italian",206
128011528,"Cronulla - Kurnell - Bundeena","Italian",246
128011529,"Gymea - Grays Point","Italian",141
128011530,"Miranda - Yowie Bay","Italian",274
128011531,"Sylvania - Taren Point","Italian",269
128021532,"Engadine - Loftus","Italian",134
128021533,"Heathcote - Waterfall","Italian",19
128021534,"Illawong - Alfords Point","Italian",157
128021535,"Menai - Lucas Heights - Woronora","Italian",216
128021536,"Oyster Bay - Como - Jannali","Italian",147
128021537,"Royal National Park","Italian",0
128021538,"Sutherland - Kirrawee","Italian",106
102011028,"Avoca Beach - Copacabana","Japanese",16
102011029,"Box Head - MacMasters Beach","Japanese",11
102011030,"Calga - Kulnura","Japanese",4
102011031,"Erina - Green Point","Japanese",20
102011032,"Gosford - Springfield","Japanese",17
102011033,"Kariong","Japanese",8
102011034,"Kincumber - Picketts Valley","Japanese",3
102011035,"Narara","Japanese",11
102011036,"Niagara Park - Lisarow","Japanese",10
102011037,"Point Clare - Koolewong","Japanese",3
102011038,"Saratoga - Davistown","Japanese",6
102011039,"Terrigal - North Avoca","Japanese",18
102011040,"Umina - Booker Bay - Patonga","Japanese",11
102011041,"Wamberal - Forresters Beach","Japanese",7
102011042,"Woy Woy - Blackwall","Japanese",20
102011043,"Wyoming","Japanese",25
102021044,"Bateau Bay - Killarney Vale","Japanese",14
103011061,"Oberon","Japanese",3
103031070,"Lithgow","Japanese",4
103031071,"Lithgow Region","Japanese",0
103031075,"Wollangambe - Wollemi","Japanese",0
107041147,"Helensburgh","Japanese",14
115011290,"Baulkham Hills (East)","Japanese",45
115011291,"Baulkham Hills (West) - Bella Vista","Japanese",17
115011292,"Castle Hill","Japanese",78
115011293,"Cherrybrook","Japanese",55
115011294,"Glenhaven","Japanese",0
115011295,"Kellyville","Japanese",7
115011296,"West Pennant Hills","Japanese",20
115021297,"Dural - Kenthurst - Wisemans Ferry","Japanese",17
115021298,"Galston - Laughtondale","Japanese",12
115031299,"Bilpin - Colo - St Albans","Japanese",0
115031300,"Kurrajong Heights - Ebenezer","Japanese",10
115041301,"Pitt Town - McGraths Hill","Japanese",8
115041302,"Rouse Hill - Beaumont Hills","Japanese",7
116011303,"Blacktown (East) - Kings Park","Japanese",8
116011304,"Blacktown (North) - Marayong","Japanese",10
116011305,"Blacktown (South)","Japanese",13
116011306,"Doonside - Woodcroft","Japanese",12
116011307,"Lalor Park - Kings Langley","Japanese",17
116011308,"Seven Hills - Toongabbie","Japanese",6
116021309,"Glenwood","Japanese",10
116021310,"Parklea - Kellyville Ridge","Japanese",15
116021311,"Quakers Hill - Acacia Gardens","Japanese",17
116021312,"Riverstone - Marsden Park","Japanese",10
116031313,"Bidwill - Hebersham - Emerton","Japanese",3
116031314,"Glendenning Dean Park","Japanese",0
116031315,"Hassall Grove - Plumpton","Japanese",0
116031316,"Lethbridge Park - Tregear","Japanese",10
116031317,"Mount Druitt - Whalan","Japanese",10
116031318,"Prospect Reservoir","Japanese",3
116031319,"Rooty Hill - Minchinbury","Japanese",4
117011320,"Banksmeadow","Japanese",0
117011321,"Botany","Japanese",25
117011322,"Mascot - Eastlakes","Japanese",46
117011323,"Pagewood - Hillsdale - Daceyville","Japanese",35
117011324,"Port Botany Industrial","Japanese",0
117011325,"Sydney Airport","Japanese",0
117021326,"Marrickville","Japanese",108
117021327,"Petersham - Stanmore","Japanese",79
117021328,"Sydenham - Tempe - St Peters","Japanese",28
117031329,"Darlinghurst","Japanese",86
117031330,"Erskineville - Alexandria","Japanese",71
117031331,"Glebe - Forest Lodge","Japanese",125
117031332,"Newtown - Camperdown - Darlington","Japanese",108
117031333,"Potts Point - Woolloomooloo","Japanese",119
117031334,"Pyrmont - Ultimo","Japanese",302
117031335,"Redfern - Chippendale","Japanese",83
117031336,"Surry Hills","Japanese",127
117031337,"Sydney - Haymarket - The Rocks","Japanese",356
117031338,"Waterloo - Beaconsfield","Japanese",90
118011339,"Bondi - Tamarama - Bronte","Japanese",46
118011340,"Bondi Beach - North Bondi","Japanese",50
118011341,"Bondi Junction - Waverly","Japanese",144
118011342,"Centennial Park","Japanese",0
118011343,"Double Bay - Bellevue Hill","Japanese",97
118011344,"Dover Heights","Japanese",37
118011345,"Paddington - Moore Park","Japanese",60
118011346,"Rose Bay - Vaucluse - Watsons Bay","Japanese",26
118011347,"Woollahra","Japanese",33
118021348,"Coogee - Clovelly","Japanese",85
118021349,"Kensington - Kingsford","Japanese",103
118021350,"Malabar - La Perouse - Chifley","Japanese",40
118021351,"Maroubra","Japanese",121
118021352,"Randwick","Japanese",151
119011353,"Bankstown","Japanese",22
119011354,"Bass Hill - Georges Hall","Japanese",3
